ACCIDENT_NO,ABS_CODE,Date,ACCIDENT_TIME,ACCIDENT_TYPE,DAY_OF_WEEK,LONGITUDE,LATITUDE,LGA_NAME,FATALITY,DEG_URBAN_ALL,REGION_NAME_ALL,RMA,STAT_DIV_NAME,Rainfall amount (millimetres),Maximum temperature (Degree C)
T20190002214,Driving accident,2019/02/01,17:15:00,Collision with vehicle,Thursday,144.91805665,-37.78399404,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,24.2
T20190006793,Driving accident,2019/04/10,14:20:00,Struck Pedestrian,Wednesday,144.96611481,-37.81780839,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,1.4,15.8
T20190006804,Driving accident,2019/04/10,16:30:00,Collision with vehicle,Wednesday,144.96885632,-37.80728584,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.4,15.8
T20190007172,Driving accident,2019/04/10,13:30:00,Collision with vehicle,Wednesday,144.97793403,-37.82502245,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,1.4,15.8
T20180015848,Driving accident,2018/08/22,08:55:00,Collision with vehicle,Wednesday,144.95544652,-37.80860676,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.0,14.0
T20180015845,Driving accident,2018/08/22,06:24:00,Collision with vehicle,Wednesday,144.9828402,-37.81032262,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,1.0,14.0
T20190002678,Driving accident,2019/02/12,09:00:00,Collision with vehicle,Tuesday,144.94096909,-37.82549463,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,21.5
T20190002681,Driving accident,2019/02/12,06:30:00,Struck Pedestrian,Tuesday,144.9828819,-37.82802244,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,21.5
T20190002784,Driving accident,2019/02/12,18:15:00,Collision with vehicle,Monday,144.95541854,-37.80370127,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,21.5
T20180016137,Driving accident,2018/08/27,01:27:00,Collision with a fixed object,Monday,144.96613419,-37.79698357,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,3.6,12.9
T20190007381,Driving accident,2019/04/18,13:00:00,No collision and no object struck,Thursday,144.95183455,-37.82183294,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,17.7
T20190007591,Driving accident,2019/04/18,11:10:00,Collision with vehicle,Wednesday,144.93486158,-37.79174138,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,17.7
T20190007416,Driving accident,2019/04/18,22:18:00,Collision with vehicle,Wednesday,144.96664418,-37.8024482,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,17.7
T20190007423,Driving accident,2019/04/18,07:55:00,Collision with vehicle,Wednesday,144.96778585,-37.8106434,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,17.7
T20190007659,Driving accident,2019/03/15,17:45:00,Collision with vehicle,Friday,144.96230078,-37.80999214,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,22.2
T20190004991,Driving accident,2019/03/15,05:45:00,Collision with vehicle,Thursday,144.9337358,-37.81017276,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,22.2
T20190004994,Driving accident,2019/03/15,20:25:00,Collision with vehicle,Friday,144.94983926,-37.80630633,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,22.2
T20190004967,Driving accident,2019/03/15,08:40:00,Collision with vehicle,Friday,144.98320026,-37.81272738,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,22.2
T20190005119,Driving accident,2019/03/15,17:00:00,Collision with vehicle,Thursday,144.95889384,-37.81103833,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,22.2
T20190006778,Driving accident,2019/04/07,18:55:00,Fall from or in moving vehicle,Sunday,144.95988371,-37.80711331,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,26.5
T20180017071,Driving accident,2018/09/10,02:55:00,Collision with vehicle,Sunday,144.9550691,-37.82110647,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,18.0
T20190008072,Driving accident,2019/04/30,10:00:00,Collision with vehicle,Monday,144.9729717,-37.81362291,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,23.1
T20190008148,Driving accident,2019/04/30,16:30:00,Collision with vehicle,Tuesday,144.96516171,-37.81585985,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,23.1
T20190008272,Driving accident,2019/05/03,00:34:00,Collision with vehicle,Friday,144.96692117,-37.8007355,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,20.7
T20190008362,Driving accident,2019/05/03,22:46:00,Collision with vehicle,Thursday,144.9458955,-37.80053018,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,20.7
T20190008436,Driving accident,2019/05/03,09:50:00,Collision with vehicle,Thursday,144.96741496,-37.81741012,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,20.7
T20190008360,Driving accident,2019/05/03,22:40:00,Collision with vehicle,Friday,144.96749848,-37.79728323,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,20.7
T20190012346,Driving accident,2019/05/03,15:30:00,Struck Pedestrian,Thursday,144.91214587,-37.83248221,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.2,20.7
T20190007799,Driving accident,2019/04/25,11:50:00,Collision with vehicle,Thursday,144.95817582,-37.8029025,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,21.5
T20190007791,Driving accident,2019/04/25,08:00:00,Collision with vehicle,Wednesday,144.9822607,-37.83410977,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,21.5
T20190008812,Driving accident,2019/04/25,17:00:00,Collision with vehicle,Wednesday,144.96506239,-37.81817342,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,21.5
T20190007925,Driving accident,2019/04/27,17:50:00,Collision with a fixed object,Saturday,144.93088167,-37.82525934,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,16.2
T20190008156,Driving accident,2019/05/01,11:10:00,Fall from or in moving vehicle,Wednesday,144.96306528,-37.81648442,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,22.8
T20190008868,Driving accident,2019/05/11,12:35:00,Collision with vehicle,Friday,144.97106006,-37.82621992,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,8.2,16.4
T20190005403,Driving accident,2019/03/21,15:05:00,Collision with vehicle,Thursday,144.98721578,-37.82812767,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,24.3
T20190005396,Driving accident,2019/03/21,16:40:00,Struck Pedestrian,Thursday,144.97661107,-37.8390395,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,24.3
T20190005353,Driving accident,2019/03/21,11:05:00,Collision with vehicle,Thursday,144.94155309,-37.79244175,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,24.3
T20190004724,Driving accident,2019/03/12,14:30:00,Collision with vehicle,Tuesday,144.94555509,-37.80220266,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,19.2
T20190004731,Driving accident,2019/03/12,13:30:00,Collision with a fixed object,Tuesday,144.94858249,-37.82669261,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,19.2
T20190009101,Driving accident,2019/05/15,09:35:00,Collision with vehicle,Wednesday,144.97145375,-37.82477674,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.0,15.8
T20190009120,Driving accident,2019/05/15,15:47:00,Collision with vehicle,Wednesday,144.97220696,-37.81971112,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,15.8
T20190009145,Driving accident,2019/05/15,14:30:00,Collision with vehicle,Wednesday,144.97183198,-37.80952909,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,15.8
T20190009461,Driving accident,2019/05/15,19:10:00,Collision with vehicle,Wednesday,144.95321966,-37.80898567,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,15.8
T20190009285,Driving accident,2019/05/15,19:30:00,Collision with vehicle,Wednesday,144.9570153,-37.81377459,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,15.8
T20190009190,Driving accident,2019/05/15,18:55:00,Collision with vehicle,Wednesday,144.9226866,-37.82735442,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,15.8
T20190008823,Driving accident,2019/05/10,13:31:00,Collision with vehicle,Friday,144.94868271,-37.80551414,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,7.2,14.2
T20180018802,Driving accident,2018/10/07,05:21:00,Collision with a fixed object,Sunday,144.92240452,-37.78949903,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,24.7
T20180018849,Driving accident,2018/10/07,21:12:00,Collision with vehicle,Sunday,144.94559261,-37.81660038,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,24.7
T20190009557,Driving accident,2019/05/22,01:00:00,Collision with a fixed object,Wednesday,144.93089873,-37.80186973,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,22.3
T20190009608,Driving accident,2019/05/22,16:17:00,Struck Pedestrian,Wednesday,144.95364348,-37.81806645,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,22.3
T20190006149,Driving accident,2019/04/01,20:00:00,Collision with vehicle,Sunday,144.95031286,-37.7973743,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.2,17.1
T20190006097,Driving accident,2019/04/01,06:50:00,Collision with vehicle,Monday,144.95552533,-37.80370864,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,17.1
T20190006152,Driving accident,2019/04/01,19:40:00,Collision with vehicle,Monday,144.94397829,-37.80030063,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.2,17.1
T20190005545,Driving accident,2019/03/23,16:00:00,Collision with vehicle,Saturday,144.9498077,-37.80631299,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.8,31.3
T20190020550,Driving accident,2019/03/23,13:55:00,Collision with vehicle,Friday,144.96365173,-37.82466304,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,1.8,31.3
T20190009905,Driving accident,2019/05/27,09:55:00,Vehicle overturned (no collision),Monday,144.97745641,-37.81517888,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,8.2,14.0
T20190009299,Driving accident,2019/05/18,02:25:00,Struck Pedestrian,Friday,144.96194982,-37.81162169,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,21.5
T20190009314,Driving accident,2019/05/18,09:32:00,Struck Pedestrian,Saturday,144.92959897,-37.7881501,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,21.5
T20190006486,Driving accident,2019/04/05,20:35:00,Collision with vehicle,Thursday,144.9440055,-37.80021435,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,28.5
T20190006442,Driving accident,2019/04/05,10:30:00,Collision with vehicle,Friday,144.95936231,-37.81758649,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,28.5
T20190010475,Driving accident,2019/06/04,16:25:00,Collision with vehicle,Monday,144.96016344,-37.77821529,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,3.2,12.9
T20190010532,Driving accident,2019/06/04,21:30:00,Struck Pedestrian,Monday,144.96080735,-37.82342156,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,3.2,12.9
T20190009767,Driving accident,2019/05/21,17:20:00,Collision with vehicle,Tuesday,144.99007368,-37.81688467,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.4,20.4
T20190007047,Driving accident,2019/04/13,17:44:00,Struck Pedestrian,Saturday,144.95211735,-37.79586214,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,20.7
T20190010925,Driving accident,2019/06/12,04:29:00,Collision with vehicle,Tuesday,144.96278891,-37.81324221,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.6,16.5
T20190010988,Driving accident,2019/06/12,23:00:00,Collision with vehicle,Tuesday,144.96678048,-37.81599916,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.6,16.5
T20190018435,Driving accident,2019/06/12,20:30:00,No collision and no object struck,Tuesday,144.97238111,-37.81601014,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.6,16.5
T20190007437,Driving accident,2019/04/19,11:06:00,Collision with vehicle,Friday,144.94865528,-37.80550461,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,22.1
T20190007477,Driving accident,2019/04/19,00:15:00,Collision with vehicle,Friday,144.96842226,-37.79223727,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,22.1
T20190011265,Driving accident,2019/06/17,08:33:00,Collision with vehicle,Sunday,144.9630501,-37.82717128,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,3.4,17.9
T20190011915,Driving accident,2019/06/17,19:15:00,Collision with vehicle,Sunday,144.96937295,-37.80943183,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,3.4,17.9
T20190011633,Driving accident,2019/06/22,23:44:00,Collision with vehicle,Saturday,144.95625225,-37.80378501,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.4,11.8
T20190010664,Driving accident,2019/06/07,11:07:00,Collision with vehicle,Thursday,144.97904782,-37.81646801,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,16.6
T20190010691,Driving accident,2019/06/07,06:30:00,Struck Pedestrian,Friday,144.95232813,-37.80920476,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,16.6
T20190011821,Driving accident,2019/06/25,19:30:00,Collision with vehicle,Tuesday,144.94051915,-37.78786891,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,17.0
T20190011839,Driving accident,2019/06/26,09:05:00,Collision with vehicle,Tuesday,144.95047622,-37.79597627,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.2,18.0
T20190011968,Driving accident,2019/06/27,19:45:00,Collision with vehicle,Wednesday,144.96158218,-37.80783034,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,17.5
T20190013756,Driving accident,2019/06/27,17:55:00,Collision with vehicle,Thursday,144.95889384,-37.81103833,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,17.5
T20190011940,Driving accident,2019/06/27,09:30:00,Collision with a fixed object,Wednesday,144.9166725,-37.80192625,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,17.5
T20190009230,Driving accident,2019/05/16,18:15:00,Collision with vehicle,Thursday,144.95266529,-37.80916913,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,16.1
T20190012301,Driving accident,2019/06/29,13:18:00,No collision and no object struck,Friday,144.96937109,-37.81243745,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.8,17.6
T20180022143,Driving accident,2018/11/25,23:15:00,Collision with a fixed object,Sunday,144.94639935,-37.79795965,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.8,18.8
T20190009502,Driving accident,2019/05/20,09:10:00,Collision with vehicle,Sunday,144.97550765,-37.83631907,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.4,19.6
T20190009470,Driving accident,2019/05/20,18:10:00,Collision with vehicle,Monday,144.96214433,-37.81809371,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.4,19.6
T20190009823,Driving accident,2019/05/25,21:15:00,Struck Pedestrian,Saturday,144.96883681,-37.8072353,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.6,19.8
T20190009792,Driving accident,2019/05/25,12:00:00,Collision with vehicle,Friday,145.13294354,-38.02630195,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.6,19.8
T20190009366,Driving accident,2019/05/17,23:30:00,Collision with vehicle,Friday,144.96210575,-37.81233015,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.0,18.6
T20190010035,Driving accident,2019/05/24,20:56:00,Collision with a fixed object,Friday,144.95832745,-37.79253662,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,20.2
T20190010917,Driving accident,2019/06/11,19:40:00,Collision with vehicle,Monday,144.9670835,-37.82120685,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,17.9
T20190011210,Driving accident,2019/06/16,14:00:00,Collision with vehicle,Sunday,144.95697115,-37.82518965,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,16.7
T20190011444,Driving accident,2019/06/20,09:10:00,Collision with vehicle,Thursday,144.93415314,-37.80431771,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,1.6,11.3
T20190011494,Driving accident,2019/06/20,17:10:00,Struck Pedestrian,Thursday,144.96138558,-37.8191845,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Local Road,Metro,1.6,11.3
T20190013051,Driving accident,2019/06/20,16:30:00,Collision with vehicle,Wednesday,144.95416146,-37.80214809,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,1.6,11.3
T20190011165,Driving accident,2019/06/15,15:36:00,Collision with vehicle,Saturday,144.93888249,-37.79544602,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,2.6,15.2
T20190011203,Driving accident,2019/06/14,17:30:00,No collision and no object struck,Thursday,144.98145006,-37.83398801,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,2.2,17.3
T20190011302,Driving accident,2019/06/18,06:50:00,Collision with vehicle,Tuesday,144.91621157,-37.80779038,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,13.7
T20190012276,Driving accident,2019/06/21,08:25:00,Collision with vehicle,Thursday,144.96980695,-37.79278213,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Local Road,Metro,3.0,12.6
T20190011986,Driving accident,2019/06/28,07:30:00,No collision and no object struck,Thursday,144.9516956,-37.808144,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,19.5
T20190012006,Driving accident,2019/06/28,13:30:00,Collision with vehicle,Thursday,144.94216607,-37.78940374,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,19.5
T20190012025,Driving accident,2019/06/28,12:00:00,Struck Pedestrian,Friday,144.95591282,-37.80591935,MELBOURNE,1.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,19.5
T20190006941,Driving accident,2019/04/12,10:53:00,Collision with vehicle,Friday,144.96228379,-37.81225353,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,0.2,24.9
T20190007509,Driving accident,2019/04/20,16:54:00,Collision with vehicle,Saturday,144.95114501,-37.79663427,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,30.2
T20190008966,Driving accident,2019/05/12,09:20:00,Struck Pedestrian,Sunday,144.95487,-37.82059999,MELBOURNE,0.0,"MELB_URBAN,MELBOURNE_CBD",METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,17.7
T20190009102,Driving accident,2019/04/26,23:00:00,Collision with vehicle,Thursday,144.96842527,-37.79226923,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,3.0,15.8
T20190010271,Driving accident,2019/06/01,14:00:00,Collision with vehicle,Saturday,144.95806249,-37.81536234,MELBOURNE,0.0,MELBOURNE_CBD,METROPOLITAN NORTH WEST REGION,Local Road,Metro,2.4,14.6
T20190011716,Driving accident,2019/06/24,12:15:00,Collision with vehicle,Monday,144.95240193,-37.80922165,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,16.0
T20150002855,Driving accident,2015/02/08,05:30:00,Collision with vehicle,Sunday,144.9210485,-37.80797389,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Highway,Metro,0.0,21.5
T20150003295,Driving accident,2015/02/15,14:10:00,Collision with vehicle,Sunday,144.93250277,-37.81888331,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Freeway,Metro,0.4,34.4
T20150007162,Driving accident,2015/04/05,07:04:00,Collision with vehicle,Sunday,144.94049663,-37.787854,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,0.0,18.5
T20150008862,Driving accident,2015/04/26,18:09:00,Collision with vehicle,Sunday,144.97131824,-37.79255379,MELBOURNE,0.0,MELB_URBAN,METROPOLITAN NORTH WEST REGION,Arterial Other,Metro,7.0,15.4
